CODUSU,ANO4,TRIMESTRE,NRO_HOGAR,COMPONENTE,H15,REGION,MAS_500,AGLOMERADO,PONDERA,CH03,CH04,CH05,CH06,CH07,CH08,CH09,CH10,CH11,CH12,CH13,CH14,CH15,CH15_COD,CH16,CH16_COD,NIVEL_ED,ESTADO,CAT_OCUP,CAT_INAC,IMPUTA,PP02C1,PP02C2,PP02C3,PP02C4,PP02C5,PP02C6,PP02C7,PP02C8,PP02E,PP02H,PP02I,PP03C,PP03D,PP3E_TOT,PP3F_TOT,PP03G,PP03H,PP03I,PP03J,INTENSI,PP04A,PP04B_COD,PP04B1,PP04B2,PP04B3_MES,PP04B3_ANO,PP04B3_DIA,PP04C,PP04C99,PP04D_COD,PP04G,PP05B2_MES,PP05B2_ANO,PP05B2_DIA,PP05C_1,PP05C_2,PP05C_3,PP05E,PP05F,PP05H,PP06A,PP06C,PP06D,PP06E,PP06H,PP07A,PP07C,PP07D,PP07E,PP07F1,PP07F2,PP07F3,PP07F4,PP07F5,PP07G1,PP07G2,PP07G3,PP07G4,PP07G_59,PP07H,PP07I,PP07J,PP07K,PP08D1,PP08D4,PP08F1,PP08F2,PP08J1,PP08J2,PP08J3,PP09A,PP09A_ESP,PP09B,PP09C,PP09C_ESP,PP10A,PP10C,PP10D,PP10E,PP11A,PP11B_COD,PP11B1,PP11B2_MES,PP11B2_ANO,PP11B2_DIA,PP11C,PP11C99,PP11D_COD,PP11G_ANO,PP11G_MES,PP11G_DIA,PP11L,PP11L1,PP11M,PP11N,PP11O,PP11P,PP11Q,PP11R,PP11S,PP11T,P21,DECOCUR,IDECOCUR,RDECOCUR,GDECOCUR,PDECOCUR,ADECOCUR,PONDIIO,TOT_P12,P47T,DECINDR,IDECINDR,RDECINDR,GDECINDR,PDECINDR,ADECINDR,PONDII,V2_M,V3_M,V4_M,V5_M,V8_M,V9_M,V10_M,V11_M,V12_M,V18_M,V19_AM,V21_M,T_VI,ITF,DECIFR,IDECIFR,RDECIFR,GDECIFR,PDECIFR,ADECIFR,IPCF,DECCFR,IDECCFR,RDECCFR,GDECCFR,PDECCFR,ADECCFR,PONDIH,año
TQRMNORSWHJMLLCDEGGFB00794453,2024,1,1,4,1,42,S,10,570,3,Masculino,1900-01-01 00:00:00,28,1,1,1,2,0,4,1,,1,,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,70.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,5300.0,2.0,0.0,0.0,0.0,0.0,99.0,3.0,32323.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,2.0,3.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9,12,12.0,12,12.0,,12,0,0,-9.0,12,12.0,12,12.0,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,2024
TQRMNORSWHJMLLCDEGGFB00794453,2024,1,1,5,1,42,S,10,570,4,Femenino,1900-01-01 00:00:00,27,1,4,1,2,0,4,1,,1,,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,30.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,8000.0,2.0,0.0,0.0,0.0,0.0,99.0,2.0,47333.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,4.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9,12,12.0,12,12.0,,12,0,0,-9.0,12,12.0,12,12.0,,12,0,0,0,0,135000,0,0,0,0,0,0,0,0,135000,0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,2024
TQRMNORSWHJMLLCDEGGFB00794453,2024,1,1,6,0,42,S,10,570,5,Femenino,1900-01-01 00:00:00,3,5,4,2,3,0,0,0,,1,,6,,7,4,0,5,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,570,0,0.0,0,0.0,0,0.0,,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,2024
TQRMNORSWHJMLLCDEGGFB00794453,2024,1,1,7,0,42,S,10,570,5,Masculino,1900-01-01 00:00:00,2,5,4,2,3,0,0,0,,1,,6,,7,4,0,5,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,570,0,0.0,0,0.0,0,0.0,,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,2024
TQRMNORSWHJMLLCDEGGFB00794453,2024,1,1,9,1,42,S,10,570,3,Femenino,1900-01-01 00:00:00,18,5,1,1,1,1,7,2,0.0,1,,1,,5,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,12.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,4808.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,30314.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,4.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,1,1.0,1,1.0,,1,641,0,40000.0,1,1.0,1,1.0,,1,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,2024
TQRMNORYYHMNLNCDEGGFB00799367,2024,1,1,1,1,42,S,10,711,1,Masculino,1984-09-05 00:00:00,39,2,4,1,2,0,4,1,,1,,1,,4,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,50.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,4903.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,34123.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,7.0,5.0,2.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,3,3.0,4,3.0,,4,885,0,150000.0,3,3.0,3,3.0,,3,958,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,1,1.0,1,1.0,,1,30000.0,1,1.0,1,1.0,,1,691,2024
TQRMNORYYHMNLNCDEGGFB00799367,2024,1,1,2,1,42,S,10,711,2,Femenino,1985-10-12 00:00:00,38,2,4,1,2,0,6,1,,1,,1,,6,3,0,4,,0,0,0,0,0,0,0,0,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,711,0,0.0,0,0.0,0,0.0,,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,1,1.0,1,1.0,,1,30000.0,1,1.0,1,1.0,,1,691,2024
TQRMNORYYHMNLNCDEGGFB00799367,2024,1,1,3,1,42,S,10,711,3,Femenino,2010-12-31 00:00:00,13,5,4,1,1,2,4,2,0.0,1,,1,,3,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,711,0,0.0,0,0.0,0,0.0,,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,1,1.0,1,1.0,,1,30000.0,1,1.0,1,1.0,,1,691,2024
TQRMNORYYHMNLNCDEGGFB00799367,2024,1,1,4,1,42,S,10,711,3,Masculino,2012-01-04 00:00:00,12,5,4,1,1,1,2,2,6.0,1,,1,,1,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,711,0,0.0,0,0.0,0,0.0,,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,1,1.0,1,1.0,,1,30000.0,1,1.0,1,1.0,,1,691,2024
TQRMNORYYHMNLNCDEGGFB00799367,2024,1,1,5,0,42,S,10,711,3,Masculino,2017-09-13 00:00:00,6,5,4,1,1,1,2,2,0.0,1,,1,,1,4,0,3,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,711,0,0.0,0,0.0,0,0.0,,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,1,1.0,1,1.0,,1,30000.0,1,1.0,1,1.0,,1,691,2024
TQRMNOUQQHJMLMCDEGGFB00797232,2024,1,1,1,1,42,S,10,881,1,Masculino,1981-04-03 00:00:00,42,2,1,1,2,0,4,1,,1,,1,,4,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,48.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,9602.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,57113.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,7.0,6.0,2.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,300000,6,7.0,7,6.0,,7,1087,0,300000.0,6,7.0,7,6.0,,7,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,3,3.0,3,3.0,,3,75000.0,2,2.0,2,2.0,,2,1039,2024
TQRMNOUQQHJMLMCDEGGFB00797232,2024,1,1,2,1,42,S,10,881,2,Femenino,1982-10-18 00:00:00,41,2,1,1,2,0,7,2,1.0,1,,1,,5,1,4,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,12.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,9602.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,57313.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,881,0,0.0,0,0.0,0,0.0,,0,881,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,3,3.0,3,3.0,,3,75000.0,2,2.0,2,2.0,,2,1039,2024
TQRMNOUQQHJMLMCDEGGFB00797232,2024,1,1,3,1,42,S,10,881,3,Masculino,2012-02-06 00:00:00,11,5,1,1,1,2,2,2,6.0,1,,1,,1,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,881,0,0.0,0,0.0,0,0.0,,0,881,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,3,3.0,3,3.0,,3,75000.0,2,2.0,2,2.0,,2,1039,2024
TQRMNOSWVHMOKMCDEHNHB00806309,2024,1,1,1,1,42,S,27,409,1,Masculino,2001-01-08 00:00:00,22,1,4,1,2,0,4,2,2.0,1,,1,,3,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,56.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,8000.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,47313.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,4.0,112000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,112000,2,3.0,3,2.0,,3,394,0,112000.0,2,2.0,2,2.0,,3,415,0,0,0,0,0,0,0,0,0,0,0,0,0,196084,2,2.0,1,2.0,,1,39216.8,1,1.0,1,1.0,,1,366,2024
TQRMNOSWVHMOKMCDEHNHB00806309,2024,1,1,2,1,42,S,27,409,2,Femenino,1995-11-18 00:00:00,28,1,4,1,2,0,4,2,2.0,1,,1,,3,3,0,4,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,409,0,84084.0,2,2.0,2,2.0,,2,409,0,0,0,84084,0,0,0,0,0,0,0,0,84084,196084,2,2.0,1,2.0,,1,39216.8,1,1.0,1,1.0,,1,366,2024
TQRMNOSWVHMOKMCDEHNHB00806309,2024,1,1,3,0,42,S,27,409,3,Masculino,2017-12-16 00:00:00,6,5,4,2,1,1,1,2,0.0,1,,1,,7,4,0,3,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,409,0,0.0,0,0.0,0,0.0,,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,196084,2,2.0,1,2.0,,1,39216.8,1,1.0,1,1.0,,1,366,2024
TQRMNOSWVHMOKMCDEHNHB00806309,2024,1,1,4,1,42,S,27,409,3,Femenino,2012-12-10 00:00:00,11,5,4,1,1,1,2,2,5.0,1,,1,,1,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,409,0,0.0,0,0.0,0,0.0,,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,196084,2,2.0,1,2.0,,1,39216.8,1,1.0,1,1.0,,1,366,2024
TQRMNOSWVHMOKMCDEHNHB00806309,2024,1,1,5,0,42,S,27,409,3,Femenino,2022-03-19 00:00:00,1,5,4,3,0,0,0,0,,1,,6,,7,4,0,5,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,409,0,0.0,0,0.0,0,0.0,,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,196084,2,2.0,1,2.0,,1,39216.8,1,1.0,1,1.0,,1,366,2024
TQRMNORQYHMOKOCDEHNHB00801178,2024,1,1,1,1,42,S,27,355,1,Masculino,1982-02-18 00:00:00,42,2,1,1,2,0,7,1,,1,,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,20.0,20.0,2.0,0.0,2.0,2.0,2.0,2.0,8501.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,41332.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,280000,6,6.0,6,5.0,,7,355,400000,680000.0,9,10.0,10,9.0,,10,360,0,0,0,0,0,0,0,0,0,0,0,0,0,680000,7,7.0,7,7.0,,8,170000.0,5,5.0,5,5.0,,5,360,2024
TQRMNORQYHMOKOCDEHNHB00801178,2024,1,1,2,1,42,S,27,355,2,Femenino,1978-12-21 00:00:00,45,2,1,1,2,0,7,2,3.0,1,,1,,5,3,0,4,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,355,0,0.0,0,0.0,0,0.0,,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,680000,7,7.0,7,7.0,,8,170000.0,5,5.0,5,5.0,,5,360,2024
TQRMNORQYHMOKOCDEHNHB00801178,2024,1,1,3,1,42,S,27,355,3,Femenino,2000-10-14 00:00:00,23,5,1,1,1,2,7,2,0.0,1,,1,,5,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,355,0,0.0,0,0.0,0,0.0,,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,680000,7,7.0,7,7.0,,8,170000.0,5,5.0,5,5.0,,5,360,2024
TQRMNORQYHMOKOCDEHNHB00801178,2024,1,1,4,1,42,S,27,355,3,Femenino,2010-10-07 00:00:00,13,5,1,1,1,2,4,2,1.0,1,,1,,3,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,355,0,0.0,0,0.0,0,0.0,,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,680000,7,7.0,7,7.0,,8,170000.0,5,5.0,5,5.0,,5,360,2024
TQRMNOSYRHMOKQCDEHNHB00801179,2024,1,1,1,1,42,S,27,559,1,Femenino,1947-02-20 00:00:00,77,5,1,1,2,0,8,1,,1,,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,42.0,28.0,2.0,0.0,2.0,2.0,3.0,2.0,8600.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,7001.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,400000,8,8.0,8,7.0,,8,530,600000,1271000.0,10,10.0,10,10.0,,10,563,271000,0,0,0,0,0,0,0,0,0,0,0,271000,1431713,10,10.0,10,10.0,,10,715856.5,10,10.0,10,10.0,,10,616,2024
TQRMNOSYRHMOKQCDEHNHB00801179,2024,1,1,2,1,42,S,27,559,9,Masculino,1900-01-01 00:00:00,55,3,3,1,2,0,7,2,1.0,1,,1,,5,3,0,6,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,559,0,160713.0,3,4.0,4,3.0,,4,562,105713,0,0,0,0,0,0,0,0,0,0,0,160713,1431713,10,10.0,10,10.0,,10,715856.5,10,10.0,10,10.0,,10,616,2024
TQRMNOPWSHKKKNCDEHNHB00858457,2024,1,1,1,1,42,S,27,506,1,Femenino,1958-01-09 00:00:00,66,5,1,1,2,0,4,1,,1,,1,,4,3,0,1,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,506,0,213513.0,5,5.0,5,5.0,,6,589,105713,0,0,0,0,0,0,0,0,0,0,52800,213513,213513,2,2.0,2,2.0,,2,213513.0,6,6.0,6,6.0,,7,640,2024
TQRMNOUQQHJMLMCDEGGFB00797232,2024,1,1,4,0,42,S,10,881,3,Femenino,2015-02-11 00:00:00,8,5,1,1,1,2,2,2,3.0,1,,1,,1,4,0,3,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,881,0,0.0,0,0.0,0,0.0,,0,881,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,3,3.0,3,3.0,,3,75000.0,2,2.0,2,2.0,,2,1039,2024
TQRMNOPVVHLMLOCDEGGFB00852689,2024,1,1,1,1,42,S,10,619,1,Masculino,1957-06-24 00:00:00,66,3,1,1,2,0,4,1,,2,,1,,4,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,12.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,4000.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,72113.0,5.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,7.0,6.0,2.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,1,1.0,1,1.0,,1,776,0,245000.0,5,6.0,6,5.0,,6,816,100000,0,0,0,0,0,0,0,0,0,0,50000,205000,245000,2,2.0,2,2.0,,2,245000.0,7,7.0,7,6.0,,7,859,2024
TQRMNORVSHJMLQCDEGGFB00795018,2024,1,1,1,1,42,S,10,467,1,Masculino,1900-01-01 00:00:00,85,2,1,1,2,0,2,1,,1,,1,,2,3,0,1,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,467,0,212000.0,5,5.0,5,5.0,,5,525,105000,0,0,0,0,0,0,0,0,0,0,52000,212000,424000,5,5.0,5,5.0,,5,212000.0,6,6.0,6,6.0,,6,653,2024
TQRMNORVSHJMLQCDEGGFB00795018,2024,1,1,2,1,42,S,10,467,2,Femenino,1900-01-01 00:00:00,78,2,1,1,2,0,4,2,2.0,1,,1,,3,3,0,4,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,467,0,212000.0,5,5.0,5,5.0,,5,513,105000,0,0,0,0,0,0,0,0,0,0,52000,212000,424000,5,5.0,5,5.0,,5,212000.0,6,6.0,6,6.0,,6,653,2024
TQRMNORXUHLMLQCDEGGFB00852698,2024,1,1,1,1,42,S,10,880,1,Masculino,1978-11-11 00:00:00,45,3,1,1,2,0,4,1,,3,74.0,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,4803.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,31333.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,350000.0,0.0,0.0,0.0,170000.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,350000,7,8.0,8,7.0,,8,963,0,520000.0,9,9.0,9,9.0,,9,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,520000,6,6.0,6,6.0,,6,520000.0,9,10.0,10,9.0,,10,960,2024
TQRMNOSPSHJNLQCDEHMHF00798189,2024,1,1,1,1,42,N,26,135,1,Masculino,1967-01-02 00:00:00,57,5,4,1,2,0,4,1,,3,6.0,1,,4,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,60.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,4807.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,30113.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,7.0,4.0,2.0,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,180000,4,4.0,4,,4.0,3,144,0,180000.0,4,4.0,4,,4.0,3,153,0,0,0,0,0,0,0,0,0,0,0,0,0,180000,1,2.0,1,,2.0,1,180000.0,5,5.0,5,,5.0,5,139,2024
TQRMNOTQXHLNKQCDEHMHF00854223,2024,1,1,1,1,42,N,26,223,1,Masculino,1985-02-02 00:00:00,39,1,1,1,2,0,2,1,,1,,1,,2,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,54.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,4801.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,34323.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,280000,6,6.0,6,,6.0,4,217,0,280000.0,6,6.0,6,,6.0,5,215,0,0,0,0,0,0,0,0,0,0,0,0,0,280000,3,3.0,3,,3.0,2,56000.0,1,1.0,1,,1.0,1,209,2024
